
Timestamp: 11/24/2024 8:13:33 PM, Millisecond: 162,current eyeGaze_left: Position (-0.04443578, 1.112471, 0.1911364), Orientation(0.1550754, 0.044186, 0.003916771, 0.9869063), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 753,current eyeGaze_left: Position (-0.03423613, 1.109731, 0.1905494), Orientation(0.1288345, -0.06095209, -0.005095675, 0.9897781), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 767,current eyeGaze_left: Position (-0.03423613, 1.109731, 0.1905494), Orientation(0.1288345, -0.06095209, -0.005095675, 0.9897781), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 783,current eyeGaze_left: Position (-0.03238048, 1.109585, 0.1899206), Orientation(0.1275255, -0.06444295, -0.004942298, 0.9897271), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 795,current eyeGaze_left: Position (-0.03238048, 1.109585, 0.1899206), Orientation(0.1275255, -0.06444295, -0.004942298, 0.9897271), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 811,current eyeGaze_left: Position (-0.0306309, 1.109423, 0.1892834), Orientation(0.1308313, -0.06410817, -0.00391124, 0.9893221), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 822,current eyeGaze_left: Position (-0.0306309, 1.109423, 0.1892834), Orientation(0.1308313, -0.06410817, -0.00391124, 0.9893221), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 837,current eyeGaze_left: Position (-0.0306309, 1.109423, 0.1892834), Orientation(0.1308313, -0.06410817, -0.00391124, 0.9893221), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 852,current eyeGaze_left: Position (-0.02930934, 1.109327, 0.1887433), Orientation(0.1363222, -0.05608249, -0.00245058, 0.9890729), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 864,current eyeGaze_left: Position (-0.02930934, 1.109327, 0.1887433), Orientation(0.1363222, -0.05608249, -0.00245058, 0.9890729), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 879,current eyeGaze_left: Position (-0.02853783, 1.109265, 0.1883525), Orientation(0.138702, -0.05527507, -0.002477981, 0.9887872), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 892,current eyeGaze_left: Position (-0.02853783, 1.109265, 0.1883525), Orientation(0.138702, -0.05527507, -0.002477981, 0.9887872), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 907,current eyeGaze_left: Position (-0.02853783, 1.109265, 0.1883525), Orientation(0.138702, -0.05527507, -0.002477981, 0.9887872), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 920,current eyeGaze_left: Position (-0.02822421, 1.109261, 0.1880396), Orientation(0.141506, -0.05098983, -0.002524793, 0.9886201), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 934,current eyeGaze_left: Position (-0.02822421, 1.109261, 0.1880396), Orientation(0.141506, -0.05098983, -0.002524793, 0.9886201), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 948,current eyeGaze_left: Position (-0.02831984, 1.109264, 0.1878006), Orientation(0.1437191, -0.04955398, -0.00249493, 0.9883739), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 962,current eyeGaze_left: Position (-0.02831984, 1.109264, 0.1878006), Orientation(0.1437191, -0.04955398, -0.00249493, 0.9883739), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 977,current eyeGaze_left: Position (-0.02897519, 1.109294, 0.1877211), Orientation(0.1417125, -0.04798876, -0.002872775, 0.9887398), Confidence: 0.5

Timestamp: 11/24/2024 8:13:43 PM, Millisecond: 990,current eyeGaze_left: Position (-0.02897519, 1.109294, 0.1877211), Orientation(0.1417125, -0.04798876, -0.002872775, 0.9887398), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 4,current eyeGaze_left: Position (-0.02897519, 1.109294, 0.1877211), Orientation(0.1417125, -0.04798876, -0.002872775, 0.9887398), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 18,current eyeGaze_left: Position (-0.02998336, 1.109318, 0.1877483), Orientation(0.1414446, -0.04628422, -0.003334471, 0.9888579), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 32,current eyeGaze_left: Position (-0.02998336, 1.109318, 0.1877483), Orientation(0.1414446, -0.04628422, -0.003334471, 0.9888579), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 46,current eyeGaze_left: Position (-0.03112217, 1.109278, 0.1878287), Orientation(0.1409031, -0.05078959, -0.004077357, 0.9887114), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 59,current eyeGaze_left: Position (-0.03112217, 1.109278, 0.1878287), Orientation(0.1409031, -0.05078959, -0.004077357, 0.9887114), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 74,current eyeGaze_left: Position (-0.03240092, 1.109192, 0.1880232), Orientation(0.1414235, -0.04668218, -0.003315203, 0.9888422), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 87,current eyeGaze_left: Position (-0.03240092, 1.109192, 0.1880232), Orientation(0.1414235, -0.04668218, -0.003315203, 0.9888422), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 101,current eyeGaze_left: Position (-0.03240092, 1.109192, 0.1880232), Orientation(0.1414235, -0.04668218, -0.003315203, 0.9888422), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 116,current eyeGaze_left: Position (-0.03372361, 1.109123, 0.1882666), Orientation(0.1415796, -0.03491974, -0.001103356, 0.9893102), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 129,current eyeGaze_left: Position (-0.03372361, 1.109123, 0.1882666), Orientation(0.1415796, -0.03491974, -0.001103356, 0.9893102), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 144,current eyeGaze_left: Position (-0.03508367, 1.109124, 0.1885085), Orientation(0.1453289, 0.07100821, 0.01266831, 0.9867507), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 157,current eyeGaze_left: Position (-0.03508367, 1.109124, 0.1885085), Orientation(0.1453289, 0.07100821, 0.01266831, 0.9867507), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 172,current eyeGaze_left: Position (-0.03508367, 1.109124, 0.1885085), Orientation(0.1453289, 0.07100821, 0.01266831, 0.9867507), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 185,current eyeGaze_left: Position (-0.03658445, 1.109193, 0.1888285), Orientation(0.1433846, 0.07522754, 0.01440404, 0.9866986), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 199,current eyeGaze_left: Position (-0.03658445, 1.109193, 0.1888285), Orientation(0.1433846, 0.07522754, 0.01440404, 0.9866986), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 214,current eyeGaze_left: Position (-0.03814562, 1.109186, 0.1892371), Orientation(0.1398325, 0.07024169, 0.01498228, 0.9875669), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 227,current eyeGaze_left: Position (-0.03814562, 1.109186, 0.1892371), Orientation(0.1398325, 0.07024169, 0.01498228, 0.9875669), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 241,current eyeGaze_left: Position (-0.03983868, 1.109091, 0.1897661), Orientation(0.1403338, 0.06780854, 0.01589863, 0.9876516), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 255,current eyeGaze_left: Position (-0.03983868, 1.109091, 0.1897661), Orientation(0.1403338, 0.06780854, 0.01589863, 0.9876516), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 270,current eyeGaze_left: Position (-0.03983868, 1.109091, 0.1897661), Orientation(0.1403338, 0.06780854, 0.01589863, 0.9876516), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 283,current eyeGaze_left: Position (-0.04170178, 1.109118, 0.1904768), Orientation(0.139476, 0.06865888, 0.01641257, 0.9877059), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 296,current eyeGaze_left: Position (-0.04170178, 1.109118, 0.1904768), Orientation(0.139476, 0.06865888, 0.01641257, 0.9877059), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 311,current eyeGaze_left: Position (-0.04356508, 1.109265, 0.1912965), Orientation(0.1403104, 0.07168975, 0.01692021, 0.9873639), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 324,current eyeGaze_left: Position (-0.04356508, 1.109265, 0.1912965), Orientation(0.1403104, 0.07168975, 0.01692021, 0.9873639), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 339,current eyeGaze_left: Position (-0.04356508, 1.109265, 0.1912965), Orientation(0.1403104, 0.07168975, 0.01692021, 0.9873639), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 352,current eyeGaze_left: Position (-0.0452921, 1.109449, 0.1921154), Orientation(0.1363151, 0.06727743, 0.01664284, 0.9882383), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 366,current eyeGaze_left: Position (-0.0452921, 1.109449, 0.1921154), Orientation(0.1363151, 0.06727743, 0.01664284, 0.9882383), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 380,current eyeGaze_left: Position (-0.04675852, 1.109673, 0.1929183), Orientation(0.1358864, 0.03579184, 0.01309426, 0.9899911), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 394,current eyeGaze_left: Position (-0.04675852, 1.109673, 0.1929183), Orientation(0.1358864, 0.03579184, 0.01309426, 0.9899911), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 409,current eyeGaze_left: Position (-0.04675852, 1.109673, 0.1929183), Orientation(0.1358864, 0.03579184, 0.01309426, 0.9899911), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 422,current eyeGaze_left: Position (-0.04784192, 1.109979, 0.1936417), Orientation(0.1382443, -0.01991089, 0.006220463, 0.9901785), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 436,current eyeGaze_left: Position (-0.04784192, 1.109979, 0.1936417), Orientation(0.1382443, -0.01991089, 0.006220463, 0.9901785), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 450,current eyeGaze_left: Position (-0.04844466, 1.110236, 0.1942701), Orientation(0.1397943, -0.02065499, 0.006649872, 0.9899427), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 464,current eyeGaze_left: Position (-0.04844466, 1.110236, 0.1942701), Orientation(0.1397943, -0.02065499, 0.006649872, 0.9899427), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 478,current eyeGaze_left: Position (-0.04869532, 1.11049, 0.1948772), Orientation(0.1390671, -0.01975155, 0.007405571, 0.9900584), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 492,current eyeGaze_left: Position (-0.04869532, 1.11049, 0.1948772), Orientation(0.1390671, -0.01975155, 0.007405571, 0.9900584), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 506,current eyeGaze_left: Position (-0.04869532, 1.11049, 0.1948772), Orientation(0.1390671, -0.01975155, 0.007405571, 0.9900584), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 520,current eyeGaze_left: Position (-0.04881863, 1.110733, 0.1954589), Orientation(0.1391196, -0.01917055, 0.007593822, 0.9900609), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 534,current eyeGaze_left: Position (-0.04881863, 1.110733, 0.1954589), Orientation(0.1391196, -0.01917055, 0.007593822, 0.9900609), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 549,current eyeGaze_left: Position (-0.04886209, 1.110869, 0.1959396), Orientation(0.1355316, -0.02177626, 0.007530058, 0.990505), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 561,current eyeGaze_left: Position (-0.04886209, 1.110869, 0.1959396), Orientation(0.1355316, -0.02177626, 0.007530058, 0.990505), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 576,current eyeGaze_left: Position (-0.04886209, 1.110869, 0.1959396), Orientation(0.1355316, -0.02177626, 0.007530058, 0.990505), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 589,current eyeGaze_left: Position (-0.04888463, 1.110916, 0.1963213), Orientation(0.1363642, -0.0258055, 0.007115002, 0.9902971), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 604,current eyeGaze_left: Position (-0.04888463, 1.110916, 0.1963213), Orientation(0.1363642, -0.0258055, 0.007115002, 0.9902971), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 618,current eyeGaze_left: Position (-0.04892166, 1.111021, 0.1966751), Orientation(0.1743707, -0.03907529, 0.003699193, 0.9838975), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 631,current eyeGaze_left: Position (-0.04892166, 1.111021, 0.1966751), Orientation(0.1743707, -0.03907529, 0.003699193, 0.9838975), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 648,current eyeGaze_left: Position (-0.04881063, 1.111239, 0.1969771), Orientation(0.1752341, -0.03993269, 0.002768652, 0.9837128), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 659,current eyeGaze_left: Position (-0.04881063, 1.111239, 0.1969771), Orientation(0.1752341, -0.03993269, 0.002768652, 0.9837128), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 674,current eyeGaze_left: Position (-0.04854112, 1.111476, 0.1971955), Orientation(0.1762184, -0.03968129, 0.002159321, 0.9835485), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 687,current eyeGaze_left: Position (-0.04854112, 1.111476, 0.1971955), Orientation(0.1762184, -0.03968129, 0.002159321, 0.9835485), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 701,current eyeGaze_left: Position (-0.04854112, 1.111476, 0.1971955), Orientation(0.1762184, -0.03968129, 0.002159321, 0.9835485), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 715,current eyeGaze_left: Position (-0.04818996, 1.111747, 0.1973328), Orientation(0.1639729, -0.03962975, 0.00161042, 0.9856671), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 729,current eyeGaze_left: Position (-0.04818996, 1.111747, 0.1973328), Orientation(0.1639729, -0.03962975, 0.00161042, 0.9856671), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 745,current eyeGaze_left: Position (-0.04773765, 1.112017, 0.1973294), Orientation(0.1224943, -0.04506368, 0.0008231774, 0.9914454), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 757,current eyeGaze_left: Position (-0.04773765, 1.112017, 0.1973294), Orientation(0.1224943, -0.04506368, 0.0008231774, 0.9914454), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 771,current eyeGaze_left: Position (-0.04773765, 1.112017, 0.1973294), Orientation(0.1224943, -0.04506368, 0.0008231774, 0.9914454), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 785,current eyeGaze_left: Position (-0.04711105, 1.112181, 0.1971055), Orientation(0.1186995, -0.04049348, 4.737452E-05, 0.9921042), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 798,current eyeGaze_left: Position (-0.04711105, 1.112181, 0.1971055), Orientation(0.1186995, -0.04049348, 4.737452E-05, 0.9921042), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 814,current eyeGaze_left: Position (-0.04618723, 1.112292, 0.1966999), Orientation(0.1185771, -0.04293802, -0.001756305, 0.9920144), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 826,current eyeGaze_left: Position (-0.04618723, 1.112292, 0.1966999), Orientation(0.1185771, -0.04293802, -0.001756305, 0.9920144), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 840,current eyeGaze_left: Position (-0.04618723, 1.112292, 0.1966999), Orientation(0.1185771, -0.04293802, -0.001756305, 0.9920144), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 854,current eyeGaze_left: Position (-0.04498348, 1.112417, 0.1962175), Orientation(0.1334572, -0.04152147, -0.00314351, 0.9901794), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 868,current eyeGaze_left: Position (-0.04498348, 1.112417, 0.1962175), Orientation(0.1334572, -0.04152147, -0.00314351, 0.9901794), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 882,current eyeGaze_left: Position (-0.04366461, 1.11248, 0.1956424), Orientation(0.1331091, -0.04096017, -0.003666782, 0.990248), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 895,current eyeGaze_left: Position (-0.04366461, 1.11248, 0.1956424), Orientation(0.1331091, -0.04096017, -0.003666782, 0.990248), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 911,current eyeGaze_left: Position (-0.04235159, 1.112419, 0.1949984), Orientation(0.1357117, -0.04357313, -0.004027125, 0.9897816), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 924,current eyeGaze_left: Position (-0.04235159, 1.112419, 0.1949984), Orientation(0.1357117, -0.04357313, -0.004027125, 0.9897816), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 937,current eyeGaze_left: Position (-0.04235159, 1.112419, 0.1949984), Orientation(0.1357117, -0.04357313, -0.004027125, 0.9897816), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 951,current eyeGaze_left: Position (-0.04113397, 1.112233, 0.1942979), Orientation(0.1347423, -0.04210572, -0.003369324, 0.9899801), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 965,current eyeGaze_left: Position (-0.04113397, 1.112233, 0.1942979), Orientation(0.1347423, -0.04210572, -0.003369324, 0.9899801), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 979,current eyeGaze_left: Position (-0.04000054, 1.111981, 0.1935454), Orientation(0.1344956, -0.03685803, -0.001867347, 0.9902267), Confidence: 0.5

Timestamp: 11/24/2024 8:13:44 PM, Millisecond: 993,current eyeGaze_left: Position (-0.04000054, 1.111981, 0.1935454), Orientation(0.1344956, -0.03685803, -0.001867347, 0.9902267), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 7,current eyeGaze_left: Position (-0.04000054, 1.111981, 0.1935454), Orientation(0.1344956, -0.03685803, -0.001867347, 0.9902267), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 20,current eyeGaze_left: Position (-0.03918741, 1.111812, 0.1928802), Orientation(0.1400258, -0.02582074, 5.525793E-05, 0.9898111), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 37,current eyeGaze_left: Position (-0.03918741, 1.111812, 0.1928802), Orientation(0.1400258, -0.02582074, 5.525793E-05, 0.9898111), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 49,current eyeGaze_left: Position (-0.03887391, 1.11176, 0.1924788), Orientation(0.1455192, -0.003291737, 0.002908809, 0.9893458), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 63,current eyeGaze_left: Position (-0.03887391, 1.11176, 0.1924788), Orientation(0.1455192, -0.003291737, 0.002908809, 0.9893458), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 77,current eyeGaze_left: Position (-0.0388875, 1.111758, 0.1923279), Orientation(0.1466463, -0.001257753, 0.003044849, 0.9891835), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 91,current eyeGaze_left: Position (-0.0388875, 1.111758, 0.1923279), Orientation(0.1466463, -0.001257753, 0.003044849, 0.9891835), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 107,current eyeGaze_left: Position (-0.0388875, 1.111758, 0.1923279), Orientation(0.1466463, -0.001257753, 0.003044849, 0.9891835), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 118,current eyeGaze_left: Position (-0.03916129, 1.111786, 0.192321), Orientation(0.1489379, 0.0001260251, 0.003087751, 0.9888418), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 134,current eyeGaze_left: Position (-0.03916129, 1.111786, 0.192321), Orientation(0.1489379, 0.0001260251, 0.003087751, 0.9888418), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 147,current eyeGaze_left: Position (-0.0396766, 1.111759, 0.1923781), Orientation(0.1487883, -0.001340575, 0.003110596, 0.9888633), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 160,current eyeGaze_left: Position (-0.0396766, 1.111759, 0.1923781), Orientation(0.1487883, -0.001340575, 0.003110596, 0.9888633), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 176,current eyeGaze_left: Position (-0.04044978, 1.111676, 0.1925515), Orientation(0.1476739, -0.0001936706, 0.00347887, 0.9890301), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 188,current eyeGaze_left: Position (-0.04044978, 1.111676, 0.1925515), Orientation(0.1476739, -0.0001936706, 0.00347887, 0.9890301), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 204,current eyeGaze_left: Position (-0.04044978, 1.111676, 0.1925515), Orientation(0.1476739, -0.0001936706, 0.00347887, 0.9890301), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 217,current eyeGaze_left: Position (-0.04134622, 1.111563, 0.1928065), Orientation(0.1479046, 0.0004214229, 0.00361759, 0.9889948), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 231,current eyeGaze_left: Position (-0.04134622, 1.111563, 0.1928065), Orientation(0.1479046, 0.0004214229, 0.00361759, 0.9889948), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 246,current eyeGaze_left: Position (-0.04217709, 1.111501, 0.1930776), Orientation(0.1479063, -0.003337549, 0.003082047, 0.988991), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 258,current eyeGaze_left: Position (-0.04217709, 1.111501, 0.1930776), Orientation(0.1479063, -0.003337549, 0.003082047, 0.988991), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 274,current eyeGaze_left: Position (-0.04217709, 1.111501, 0.1930776), Orientation(0.1479063, -0.003337549, 0.003082047, 0.988991), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 286,current eyeGaze_left: Position (-0.04288542, 1.111499, 0.1933638), Orientation(0.1482511, -0.002700407, 0.003172449, 0.988941), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 301,current eyeGaze_left: Position (-0.04288542, 1.111499, 0.1933638), Orientation(0.1482511, -0.002700407, 0.003172449, 0.988941), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 315,current eyeGaze_left: Position (-0.04339986, 1.111485, 0.1935963), Orientation(0.1452687, -0.005025975, 0.003334807, 0.989374), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 329,current eyeGaze_left: Position (-0.04339986, 1.111485, 0.1935963), Orientation(0.1452687, -0.005025975, 0.003334807, 0.989374), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 342,current eyeGaze_left: Position (-0.04365396, 1.111417, 0.1936985), Orientation(0.1443729, -0.005818752, 0.003940553, 0.9894984), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 356,current eyeGaze_left: Position (-0.04365396, 1.111417, 0.1936985), Orientation(0.1443729, -0.005818752, 0.003940553, 0.9894984), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 371,current eyeGaze_left: Position (-0.04365396, 1.111417, 0.1936985), Orientation(0.1443729, -0.005818752, 0.003940553, 0.9894984), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 384,current eyeGaze_left: Position (-0.04374069, 1.111348, 0.193737), Orientation(0.1440947, -0.006020503, 0.004631835, 0.9895349), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 398,current eyeGaze_left: Position (-0.04374069, 1.111348, 0.193737), Orientation(0.1440947, -0.006020503, 0.004631835, 0.9895349), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 412,current eyeGaze_left: Position (-0.04377403, 1.111238, 0.1937586), Orientation(0.1436021, -0.006357143, 0.005249562, 0.9896013), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 426,current eyeGaze_left: Position (-0.04377403, 1.111238, 0.1937586), Orientation(0.1436021, -0.006357143, 0.005249562, 0.9896013), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 440,current eyeGaze_left: Position (-0.04377403, 1.111238, 0.1937586), Orientation(0.1436021, -0.006357143, 0.005249562, 0.9896013), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 453,current eyeGaze_left: Position (-0.04379954, 1.111078, 0.1937839), Orientation(0.1459228, -0.002411667, 0.006178826, 0.9892737), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 468,current eyeGaze_left: Position (-0.04379954, 1.111078, 0.1937839), Orientation(0.1459228, -0.002411667, 0.006178826, 0.9892737), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 481,current eyeGaze_left: Position (-0.04381173, 1.110943, 0.1938156), Orientation(0.1456632, -0.002784037, 0.006188027, 0.989311), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 496,current eyeGaze_left: Position (-0.04381173, 1.110943, 0.1938156), Orientation(0.1456632, -0.002784037, 0.006188027, 0.989311), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 510,current eyeGaze_left: Position (-0.04375869, 1.110818, 0.1938342), Orientation(0.1446904, -0.005672571, 0.00573748, 0.9894441), Confidence: 0.5

Timestamp: 11/24/2024 8:13:45 PM, Millisecond: 524,current eyeGaze_left: Position (-0.04375869, 1.110818, 0.1938342), Orientation(0.1446904, -0.005672571, 0.00573748, 0.9894441), Confidence: 0.5

